Date,Stations_id,Quality,Air_temperature,Steam_pressure,Cloudiness,Airpressure_stationsheight,relative_moisture,Air_speed,Air_temperature_max,Air_temperature_min,Soil_tem_min,Wind_speed_max,Rain,Rain_ind,Sunny_hours,Snow_height,eor
19481218.0,       98,5.0,-2.5,5.1,7.7,941.1,99.0,,-0.5,-3.1,-2.1,,0.0,0.0,0.3,13.0,eor
19481219.0,       98,5.0,-4.6,4.4,8.0,941.2,99.0,,-2.7,-5.7,-3.6,,0.0,0.0,0.0,11.0,eor
19481220.0,       98,5.0,-6.8,3.6,8.0,935.1,98.0,,-5.2,-7.3,-5.6,,0.2,1.0,0.0,11.0,eor
19481221.0,       98,5.0,-5.2,4.0,7.3,934.8,97.0,,-2.7,-9.5,-13.3,,0.1,7.0,0.2,11.0,eor
19481222.0,       98,5.0,-3.7,3.5,2.3,935.6,78.0,,-2.0,-6.5,-7.4,,0.0,0.0,6.9,11.0,eor
19481223.0,       98,5.0,-2.7,3.2,4.0,931.2,62.0,,2.0,-4.8,-10.5,,0.1,7.0,7.2,10.0,eor
19481224.0,       98,5.0,-4.5,4.4,5.0,932.3,97.0,,-1.4,-6.2,-5.1,,0.0,0.0,1.1,10.0,eor
19481225.0,       98,5.0,-6.8,3.5,2.7,937.5,93.0,,-4.2,-8.5,-11.2,,0.2,1.0,4.2,9.0,eor
19481226.0,       98,5.0,-8.2,3.1,4.0,939.2,93.0,,-5.6,-9.0,-12.1,,0.1,1.0,6.4,9.0,eor
19481227.0,       98,5.0,-8.2,2.9,0.7,931.2,90.0,,-6.9,-9.3,-11.1,,0.0,0.0,6.8,9.0,eor
19481228.0,       98,5.0,-2.2,4.9,3.3,929.6,95.0,,-0.3,-9.3,-11.0,,0.4,7.0,5.7,9.0,eor
19481229.0,       98,5.0,-0.8,5.9,7.7,925.0,99.0,,1.0,-1.6,-1.6,,1.6,7.0,0.0,10.0,eor
19481230.0,       98,5.0,-1.6,5.5,8.0,920.6,99.0,,-1.0,-1.9,-2.0,,0.2,7.0,0.0,10.0,eor
19481231.0,       98,5.0,-2.0,5.2,8.0,903.6,99.0,,0.1,-2.6,-3.3,,1.1,7.0,0.0,9.0,eor
19490101.0,       98,5.0,0.6,5.9,8.0,896.8,95.0,,1.2,-1.8,-2.3,,6.8,7.0,0.1,10.0,eor
19490102.0,       98,5.0,-0.7,5.7,7.7,902.3,98.0,,1.7,-1.3,0.0,,1.7,7.0,0.0,15.0,eor
19490103.0,       98,5.0,-2.0,5.3,7.0,912.0,97.0,,0.0,-3.2,-1.2,,0.7,7.0,0.7,16.0,eor
19490104.0,       98,5.0,-2.5,4.9,7.7,919.1,96.0,,-1.8,-3.8,-5.2,,0.5,7.0,0.2,17.0,eor
19490105.0,       98,5.0,-0.3,6.0,8.0,930.7,100.0,,2.0,-2.6,-3.5,,0.3,1.0,0.7,18.0,eor
19490106.0,       98,5.0,-0.6,5.9,8.0,942.3,100.0,,0.0,-1.4,-1.0,,0.1,1.0,0.0,18.0,eor
19490107.0,       98,5.0,-1.5,5.5,5.3,937.6,100.0,,-0.8,-3.5,-1.8,,0.0,0.0,1.7,18.0,eor
19490108.0,       98,5.0,-2.3,4.9,8.0,922.8,99.0,,0.6,-5.3,-6.0,,1.3,7.0,0.0,18.0,eor
19490109.0,       98,5.0,-3.6,4.7,7.3,928.0,99.0,,-0.8,-4.2,-5.2,,5.6,7.0,0.0,19.0,eor
19490110.0,       98,5.0,-5.9,3.9,4.3,928.6,96.0,,-1.9,-6.6,-6.8,,0.0,7.0,3.3,25.0,eor
19490111.0,       98,5.0,-3.7,4.5,8.0,917.8,99.0,,-2.5,-7.0,-10.0,,5.1,7.0,0.0,25.0,eor
19490112.0,       98,5.0,-2.7,5.1,7.0,920.7,99.0,,-1.3,-3.2,-3.0,,2.5,7.0,0.5,30.0,eor
19490113.0,       98,5.0,-3.3,4.8,6.3,936.7,98.0,,-1.8,-4.5,-3.8,,1.0,7.0,1.4,32.0,eor
19490114.0,       98,5.0,0.4,6.1,8.0,930.7,100.0,,1.8,-3.9,-4.0,,4.2,7.0,0.0,33.0,eor
19490115.0,       98,5.0,-1.6,5.3,8.0,927.9,96.0,,1.6,-2.6,-0.8,,1.4,7.0,0.1,30.0,eor
19490116.0,       98,5.0,0.8,6.4,8.0,921.8,99.0,,2.8,-2.7,-3.1,,3.7,7.0,0.0,31.0,eor
19490117.0,       98,5.0,1.5,6.8,8.0,922.4,100.0,,2.5,0.2,0.0,,7.4,7.0,0.0,25.0,eor
19490118.0,       98,5.0,1.3,6.4,7.7,925.1,95.0,,3.3,0.8,0.2,,3.2,1.0,0.3,15.0,eor
19490119.0,       98,5.0,3.6,7.7,8.0,925.5,97.0,,4.5,1.2,0.4,,4.4,1.0,0.0,7.0,eor
19490120.0,       98,5.0,1.1,6.9,8.0,922.0,98.0,,3.2,-1.2,2.2,,1.7,7.0,0.0,0.0,eor
19490121.0,       98,5.0,-0.8,5.5,7.3,918.7,96.0,,0.2,-1.8,-0.6,,10.3,7.0,0.0,0.0,eor
19490122.0,       98,5.0,-1.1,5.5,6.3,931.2,96.0,,-0.4,-2.5,-2.5,,2.0,7.0,0.0,9.0,eor
19490123.0,       98,5.0,-3.2,4.7,0.3,935.4,91.0,,0.2,-5.3,-8.6,,0.0,1.0,6.4,11.0,eor
19490124.0,       98,5.0,-2.2,4.3,4.7,933.5,84.0,,0.0,-6.7,-8.4,,0.0,7.0,4.8,11.0,eor
19490125.0,       98,5.0,-1.2,5.5,4.7,940.8,98.0,,0.2,-2.6,-2.2,,0.0,0.0,3.5,11.0,eor
19490126.0,       98,5.0,0.6,4.7,0.0,940.3,74.0,,2.0,-3.1,-5.6,,0.0,0.0,8.2,10.0,eor
19490127.0,       98,5.0,5.0,4.4,2.3,942.8,51.0,,7.6,-0.5,-2.8,,0.0,0.0,7.0,9.0,eor
19490128.0,       98,5.0,8.6,1.9,5.0,944.7,16.0,,13.2,4.9,-1.1,,0.0,0.0,7.3,7.0,eor
19490129.0,       98,5.0,7.3,2.8,1.3,946.2,28.0,,10.5,5.2,1.7,,0.0,0.0,8.5,4.0,eor
19490130.0,       98,5.0,-0.8,5.5,7.7,941.1,95.0,,6.7,-1.6,-1.2,,1.9,7.0,0.0,0.0,eor
19490131.0,       98,5.0,-1.0,5.6,7.7,934.2,98.0,,-0.7,-2.1,-2.0,,4.8,7.0,0.0,3.0,eor
19490201.0,       98,5.0,-6.0,3.5,6.7,935.0,89.0,,-1.0,-7.3,-9.0,,0.2,7.0,5.9,7.0,eor
19490202.0,       98,5.0,-8.2,2.5,1.3,944.7,76.0,,-5.0,-10.4,-14.6,,0.0,0.0,6.6,7.0,eor
19490203.0,       98,5.0,-5.4,2.7,1.0,946.4,66.0,,-1.5,-9.8,-13.1,,0.0,0.0,8.6,7.0,eor
19490204.0,       98,5.0,-1.8,2.4,0.7,941.6,43.0,,2.0,-6.8,-9.5,,0.0,0.0,8.9,7.0,eor
19490205.0,       98,5.0,-2.2,4.9,7.3,937.8,97.0,,-1.0,-5.2,-6.2,,0.2,7.0,0.0,6.0,eor
19490206.0,       98,5.0,-0.8,3.6,0.3,938.7,65.0,,1.6,-4.5,-7.6,,0.0,0.0,4.9,5.0,eor
19490207.0,       98,5.0,0.6,4.0,2.7,934.4,63.0,,3.9,-5.2,-7.6,,0.0,0.0,9.1,4.0,eor
19490208.0,       98,5.0,0.2,6.1,7.7,929.5,99.0,,2.4,-2.2,-3.4,,3.3,7.0,0.0,4.0,eor
19490209.0,       98,5.0,-0.1,6.1,8.0,919.9,100.0,,6.0,-0.4,-0.2,,13.8,7.0,0.0,3.0,eor
19490210.0,       98,5.0,-1.4,5.5,8.0,923.0,99.0,,-0.1,-2.5,-2.2,,15.8,7.0,0.3,4.0,eor
19490211.0,       98,5.0,-1.7,5.2,5.3,929.6,95.0,,-0.4,-2.5,-1.9,,0.0,7.0,3.6,18.0,eor
19490212.0,       98,5.0,-2.1,5.1,7.3,925.9,98.0,,-1.1,-3.8,-9.2,,0.0,7.0,0.3,18.0,eor
19490213.0,       98,5.0,-1.6,4.5,2.7,929.5,85.0,,2.5,-5.6,-7.1,,0.0,0.0,6.8,18.0,eor
19490214.0,       98,5.0,-0.3,5.2,4.0,934.2,87.0,,2.5,-3.7,-4.9,,0.3,1.0,4.8,15.0,eor
19490215.0,       98,5.0,1.7,6.8,8.0,937.5,100.0,,2.2,-0.4,-0.1,,0.5,1.0,0.0,12.0,eor
19490216.0,       98,5.0,2.7,7.5,8.0,938.3,100.0,,3.5,1.9,1.7,,0.4,1.0,0.0,8.0,eor
19490217.0,       98,5.0,3.6,7.1,3.0,935.5,88.0,,7.1,0.0,-0.1,,0.0,0.0,6.8,0.0,eor
19490218.0,       98,5.0,6.8,4.5,2.0,933.1,46.0,,12.1,3.1,-0.3,,0.0,0.0,8.4,0.0,eor
19490219.0,       98,5.0,6.5,6.0,3.0,935.0,61.0,,10.5,4.4,1.9,,0.0,0.0,8.7,0.0,eor
19490220.0,       98,5.0,4.5,8.1,5.7,937.6,96.0,,6.1,4.3,2.9,,0.0,1.0,0.7,0.0,eor
19490221.0,       98,5.0,6.3,6.7,0.7,936.8,69.0,,10.4,2.6,1.4,,4.9,1.0,9.3,0.0,eor
19490222.0,       98,5.0,2.0,4.9,3.0,937.4,70.0,,5.7,-0.4,1.9,,0.8,1.0,7.7,0.0,eor
19490223.0,       98,5.0,3.8,7.9,8.0,935.0,100.0,,5.0,1.1,0.4,,13.2,1.0,0.0,0.0,eor
19490224.0,       98,5.0,0.8,6.7,7.3,934.6,99.0,,5.2,-0.2,2.3,,4.4,7.0,0.0,0.0,eor
19490225.0,       98,5.0,-0.1,5.6,8.0,936.6,94.0,,0.6,-1.3,-1.5,,0.1,7.0,0.0,0.0,eor
19490226.0,       98,5.0,0.0,5.9,7.7,929.4,97.0,,1.5,-1.6,-1.5,,10.6,7.0,0.0,0.0,eor
19490227.0,       98,5.0,-1.9,5.5,8.0,916.3,100.0,,2.0,-3.0,-0.6,,11.4,7.0,0.0,1.0,eor
19490228.0,       98,5.0,-2.9,4.5,7.7,925.6,92.0,,-1.2,-3.9,-3.6,,10.8,7.0,2.2,12.0,eor
19490301.0,       98,5.0,-3.7,4.7,7.3,909.5,96.0,,-0.4,-5.8,-4.2,,25.5,7.0,0.0,22.0,eor
19490302.0,       98,5.0,-8.2,3.2,6.0,926.3,94.0,,-5.0,-9.6,-6.6,,13.6,7.0,1.3,33.0,eor
19490303.0,       98,5.0,-6.9,3.2,6.3,929.2,88.0,,-5.6,-9.8,-10.6,,1.1,7.0,5.9,45.0,eor
19490304.0,       98,5.0,-9.3,2.5,1.3,933.2,82.0,,-4.2,-11.2,-14.2,,0.1,7.0,9.6,46.0,eor
19490305.0,       98,5.0,-9.6,2.4,2.7,928.0,82.0,,-6.0,-12.2,-20.6,,0.0,7.0,8.1,45.0,eor
19490306.0,       98,5.0,-9.7,2.5,6.0,923.0,87.0,,-7.3,-11.9,-12.4,,1.1,7.0,1.7,45.0,eor
19490307.0,       98,5.0,-8.3,3.1,4.0,921.9,93.0,,-4.5,-10.3,-15.4,,1.0,7.0,2.0,46.0,eor
19490308.0,       98,5.0,-9.3,2.7,0.3,921.5,87.0,,-5.2,-12.8,-14.4,,0.0,0.0,8.3,47.0,eor
19490309.0,       98,5.0,-5.2,3.3,4.0,920.0,81.0,,-1.6,-11.3,-13.4,,0.0,0.0,7.6,47.0,eor
19490310.0,       98,5.0,-0.2,5.7,8.0,922.6,95.0,,1.3,-4.1,-5.9,,4.9,7.0,0.0,47.0,eor
19490311.0,       98,5.0,0.6,6.4,5.0,921.9,99.0,,3.5,-0.3,-0.1,,0.0,1.0,0.2,43.0,eor
19490312.0,       98,5.0,2.6,6.1,4.3,919.6,85.0,,5.5,-1.4,-5.6,,0.0,1.0,8.2,38.0,eor
19490313.0,       98,5.0,1.8,6.8,8.0,918.3,99.0,,3.3,0.6,0.2,,9.8,7.0,0.0,28.0,eor
19490314.0,       98,5.0,0.9,6.3,7.3,919.6,94.0,,3.8,0.0,0.9,,6.9,7.0,2.0,15.0,eor
19490315.0,       98,5.0,-2.8,4.8,6.3,925.0,96.0,,0.1,-3.4,-3.4,,7.0,7.0,0.7,15.0,eor
19490316.0,       98,5.0,-1.5,5.5,8.0,916.7,100.0,,0.0,-4.0,-3.9,,14.3,7.0,0.0,21.0,eor
19490317.0,       98,5.0,-1.8,5.2,8.0,918.7,99.0,,-0.6,-4.0,-4.0,,12.0,7.0,0.9,35.0,eor
19490318.0,       98,5.0,-2.7,5.1,8.0,911.8,99.0,,0.2,-3.9,-0.8,,13.8,7.0,0.0,45.0,eor
19490319.0,       98,5.0,-5.4,3.7,6.7,928.2,93.0,,-3.4,-6.5,-9.2,,0.1,7.0,4.7,53.0,eor
19490320.0,       98,5.0,-4.3,3.9,4.3,932.0,84.0,,-1.6,-7.6,-8.6,,0.0,7.0,5.0,53.0,eor
19490321.0,       98,5.0,-1.9,3.5,1.7,931.8,67.0,,1.8,-6.4,-9.1,,0.0,0.0,10.0,53.0,eor
19490322.0,       98,5.0,1.2,4.0,0.7,938.0,61.0,,5.6,-2.5,-10.0,,0.0,0.0,11.1,52.0,eor
19490323.0,       98,5.0,3.4,6.4,3.3,940.2,81.0,,6.8,-0.3,-4.7,,0.0,1.0,6.9,48.0,eor
19490324.0,       98,5.0,3.8,5.9,0.3,936.3,73.0,,8.2,1.0,-0.6,,0.0,0.0,11.0,35.0,eor
19490325.0,       98,5.0,7.6,5.9,0.0,931.8,57.0,,11.7,2.4,-0.1,,0.0,0.0,11.5,20.0,eor
19490326.0,       98,5.0,8.6,7.1,1.7,931.5,63.0,,13.4,5.5,0.2,,0.0,0.0,10.1,10.0,eor
19490327.0,       98,5.0,7.7,7.9,0.7,930.7,75.0,,11.6,4.7,1.2,,0.0,0.0,8.9,5.0,eor
19490328.0,       98,5.0,7.4,7.7,0.0,931.9,76.0,,13.3,2.6,1.4,,0.0,0.0,11.4,0.0,eor
19490329.0,       98,5.0,11.1,7.3,0.0,932.7,55.0,,15.9,5.4,2.9,,0.0,0.0,11.8,0.0,eor
19490330.0,       98,5.0,11.5,5.6,0.7,928.2,41.0,,17.2,9.0,5.0,,0.0,0.0,10.5,0.0,eor
19490331.0,       98,5.0,6.0,7.7,0.3,924.2,78.0,,13.0,3.1,1.4,,0.0,1.0,11.6,0.0,eor
19490401.0,       98,5.0,7.9,7.9,1.0,925.1,75.0,,13.3,1.6,0.8,,0.0,0.0,10.9,0.0,eor
19490402.0,       98,5.0,10.6,6.1,1.0,927.2,49.0,,15.1,5.4,3.9,,0.0,0.0,11.2,0.0,eor
19490403.0,       98,5.0,7.6,9.6,7.7,929.1,93.0,,10.6,5.4,3.4,,0.2,1.0,0.0,0.0,eor
19490404.0,       98,5.0,8.6,9.2,7.7,923.2,79.0,,14.7,5.4,6.3,,16.4,1.0,2.7,0.0,eor
19490405.0,       98,5.0,6.8,7.9,7.7,924.7,82.0,,8.5,4.7,4.7,,1.9,1.0,1.6,0.0,eor
19490406.0,       98,5.0,9.4,11.2,7.7,913.2,93.0,,12.8,6.3,5.4,,7.8,1.0,1.2,0.0,eor
19490407.0,       98,5.0,0.8,6.8,8.0,901.7,100.0,,9.0,-1.1,3.7,,24.6,7.0,0.0,0.0,eor
19490408.0,       98,5.0,-2.6,5.1,7.7,916.4,98.0,,0.5,-4.1,-1.7,,9.9,7.0,3.4,12.0,eor
19490409.0,       98,5.0,-2.6,4.8,7.3,924.8,95.0,,-0.5,-4.7,-4.6,,6.4,7.0,2.1,18.0,eor
19490410.0,       98,5.0,1.3,5.5,6.0,932.8,83.0,,4.2,-3.4,-4.0,,0.5,7.0,4.9,24.0,eor
19490411.0,       98,5.0,7.6,4.9,6.0,925.0,51.0,,11.5,1.2,0.1,,0.0,1.0,6.9,15.0,eor
19490412.0,       98,5.0,7.0,9.6,8.0,919.8,99.0,,9.6,4.4,4.2,,21.3,1.0,0.0,0.0,eor
19490413.0,       98,5.0,7.9,10.4,6.7,926.3,98.0,,11.4,6.2,7.8,,0.4,1.0,4.1,0.0,eor
19490414.0,       98,5.0,8.4,9.7,5.0,932.3,89.0,,13.1,5.2,5.0,,0.0,1.0,5.4,0.0,eor
19490415.0,       98,5.0,11.4,8.9,2.7,934.2,69.0,,16.6,5.7,4.0,,0.0,0.0,13.1,0.0,eor
19490416.0,       98,5.0,13.5,8.1,1.7,932.4,56.0,,18.4,7.4,5.8,,0.0,0.0,13.4,0.0,eor
19490417.0,       98,5.0,16.6,8.1,0.0,932.0,44.0,,23.1,10.0,7.2,,0.0,0.0,13.3,0.0,eor
19490418.0,       98,5.0,17.3,10.4,2.7,932.8,52.0,,22.7,14.5,12.1,,0.2,1.0,12.2,0.0,eor
19490419.0,       98,5.0,8.7,7.6,5.7,930.7,68.0,,15.6,6.8,6.3,,1.1,1.0,9.6,0.0,eor
19490420.0,       98,5.0,4.9,7.1,5.3,927.6,78.0,,8.5,2.8,5.6,,0.3,1.0,4.3,0.0,eor
19490421.0,       98,5.0,10.2,7.6,2.0,921.1,62.0,,15.2,0.8,-0.6,,0.4,1.0,12.9,0.0,eor
19490422.0,       98,5.0,5.0,7.1,5.7,926.0,78.0,,13.4,1.3,6.1,,0.7,1.0,7.4,0.0,eor
19490423.0,       98,5.0,7.8,5.9,2.3,932.6,57.0,,14.0,0.7,-1.5,,0.0,0.0,13.1,0.0,eor
19490424.0,       98,5.0,13.0,6.9,2.0,925.2,48.0,,17.4,7.6,4.1,,0.0,1.0,13.2,0.0,eor
19490425.0,       98,5.0,8.8,9.3,7.0,917.1,75.0,,19.4,2.4,9.4,,8.3,1.0,5.2,0.0,eor
19490426.0,       98,5.0,3.8,7.1,7.7,924.8,87.0,,6.3,1.7,1.7,,1.0,1.0,1.9,0.0,eor
19490427.0,       98,5.0,5.8,7.5,6.3,932.8,84.0,,9.0,2.7,2.5,,0.0,0.0,2.1,0.0,eor
19490428.0,       98,5.0,8.6,8.1,3.0,931.6,75.0,,12.5,4.4,2.9,,0.0,0.0,9.7,0.0,eor
19490429.0,       98,5.0,5.8,7.9,7.7,924.0,81.0,,11.2,2.6,4.6,,0.0,1.0,0.2,0.0,eor
19490430.0,       98,5.0,1.2,5.9,7.7,928.8,90.0,,3.3,-0.9,-1.1,,0.0,1.0,0.2,0.0,eor
19490501.0,       98,5.0,4.0,5.9,5.0,936.3,75.0,,8.9,-1.2,-1.1,,0.0,0.0,7.4,0.0,eor
19490502.0,       98,5.0,8.5,6.0,0.7,935.8,56.0,,12.8,3.1,1.4,,0.0,0.0,14.0,0.0,eor
19490503.0,       98,5.0,12.1,6.4,0.0,930.6,47.0,,17.0,5.8,4.9,,0.0,0.0,14.2,0.0,eor
19490504.0,       98,5.0,16.0,10.9,3.0,920.2,61.0,,21.2,8.8,7.3,,0.0,0.0,12.9,0.0,eor
19490505.0,       98,5.0,10.9,12.1,7.0,911.5,90.0,,16.4,9.3,8.8,,4.3,1.0,2.5,0.0,eor
19490506.0,       98,5.0,5.2,8.3,7.7,918.4,91.0,,9.7,3.2,6.1,,0.9,1.0,1.8,0.0,eor
19490507.0,       98,5.0,3.4,6.7,7.3,926.7,85.0,,8.4,2.2,1.9,,2.6,1.0,3.8,0.0,eor
19490508.0,       98,5.0,2.5,5.6,6.7,932.0,77.0,,6.4,-0.6,-1.1,,0.6,7.0,2.3,0.0,eor
19490509.0,       98,5.0,0.2,6.1,6.7,930.3,97.0,,2.9,-1.3,0.4,,8.2,7.0,3.1,0.0,eor
19490510.0,       98,5.0,1.6,5.9,4.3,935.2,85.0,,6.1,-1.7,-2.2,,0.2,7.0,6.5,0.0,eor
19490511.0,       98,5.0,4.9,5.5,4.7,935.5,64.0,,8.4,0.1,-1.7,,0.0,0.0,7.4,0.0,eor
19490512.0,       98,5.0,7.6,6.4,6.3,934.3,62.0,,12.2,1.7,-1.1,,0.0,0.0,5.9,0.0,eor
19490513.0,       98,5.0,9.3,7.5,5.3,930.0,63.0,,12.6,5.1,3.6,,3.9,1.0,8.3,0.0,eor
19490514.0,       98,5.0,9.9,9.6,6.7,919.2,80.0,,13.9,6.3,6.2,,0.1,1.0,5.4,0.0,eor
19490515.0,       98,5.0,9.1,9.9,7.7,913.6,82.0,,14.1,6.7,7.0,,11.9,1.0,2.6,0.0,eor
19490516.0,       98,5.0,9.6,9.9,5.3,915.9,85.0,,14.0,4.9,5.0,,0.4,1.0,6.5,0.0,eor
19490517.0,       98,5.0,11.0,11.1,7.3,917.4,82.0,,15.7,7.3,7.4,,8.8,1.0,5.5,0.0,eor
19490518.0,       98,5.0,10.4,9.3,7.0,919.8,76.0,,13.6,7.3,6.1,,1.3,1.0,5.6,0.0,eor
19490519.0,       98,5.0,12.2,11.1,7.0,922.0,80.0,,16.0,8.1,7.4,,0.2,1.0,3.6,0.0,eor
19490520.0,       98,5.0,9.9,11.1,7.7,924.3,91.0,,12.5,8.2,6.7,,0.6,1.0,0.0,0.0,eor
19490521.0,       98,5.0,8.0,9.6,6.3,927.0,92.0,,10.7,4.8,4.6,,0.0,0.0,3.4,0.0,eor
19490522.0,       98,5.0,11.4,8.3,7.0,923.5,64.0,,16.6,6.3,6.1,,0.0,0.0,6.9,0.0,eor
19490523.0,       98,5.0,13.0,9.9,6.7,919.4,67.0,,16.6,9.4,8.1,,0.0,0.0,6.0,0.0,eor
19490524.0,       98,5.0,8.6,10.5,7.7,914.0,89.0,,13.1,6.2,8.1,,10.6,1.0,0.7,0.0,eor
19490525.0,       98,5.0,6.7,9.6,8.0,918.6,98.0,,8.8,5.3,5.4,,2.5,1.0,0.4,0.0,eor
19490526.0,       98,5.0,5.7,9.1,8.0,916.0,95.0,,9.5,3.6,2.8,,15.0,1.0,2.8,0.0,eor
19490527.0,       98,5.0,7.9,8.4,6.3,924.8,81.0,,11.7,4.0,3.9,,0.0,0.0,4.8,0.0,eor
19490528.0,       98,5.0,13.9,8.5,3.7,922.6,58.0,,18.4,7.4,5.9,,5.2,1.0,13.2,0.0,eor
19490529.0,       98,5.0,11.6,12.8,7.7,920.2,89.0,,17.7,8.9,10.9,,13.6,1.0,3.2,0.0,eor
19490530.0,       98,5.0,10.9,11.7,7.7,921.6,91.0,,14.5,6.6,5.4,,11.0,1.0,2.4,0.0,eor
19490531.0,       98,5.0,7.7,10.7,8.0,919.5,99.0,,11.5,6.4,9.4,,4.1,1.0,0.0,0.0,eor
19490601.0,       98,5.0,9.6,9.9,5.0,922.3,83.0,,13.5,5.3,2.9,,0.1,1.0,8.5,0.0,eor
19490602.0,       98,5.0,9.8,11.2,7.3,923.6,93.0,,13.5,8.2,6.4,,5.3,1.0,2.4,0.0,eor
19490603.0,       98,5.0,11.7,11.3,6.3,923.5,83.0,,15.0,8.4,8.1,,8.7,1.0,3.2,0.0,eor
19490604.0,       98,5.0,7.6,10.0,5.3,920.4,96.0,,12.5,5.5,5.4,,5.6,1.0,5.4,0.0,eor
19490605.0,       98,5.0,7.8,8.8,6.3,926.4,85.0,,11.6,5.2,5.6,,0.6,1.0,5.4,0.0,eor
19490606.0,       98,5.0,12.5,9.6,2.0,932.6,71.0,,17.7,4.7,2.9,,0.0,0.0,13.0,0.0,eor
19490607.0,       98,5.0,17.8,11.5,2.7,928.8,57.0,,22.0,12.3,9.8,,0.0,1.0,13.6,0.0,eor
19490608.0,       98,5.0,16.1,15.1,6.0,929.1,84.0,,20.8,12.9,12.9,,18.2,1.0,8.2,0.0,eor
19490609.0,       98,5.0,14.1,16.0,8.0,927.0,97.0,,17.1,13.3,13.4,,22.0,1.0,1.4,0.0,eor
19490610.0,       98,5.0,10.1,12.4,5.7,927.1,98.0,,13.6,9.0,12.1,,19.6,1.0,3.2,0.0,eor
19490611.0,       98,5.0,9.5,11.7,6.0,925.2,98.0,,12.4,8.2,5.9,,18.4,1.0,1.5,0.0,eor
19490612.0,       98,5.0,8.9,10.3,5.0,930.0,93.0,,12.5,5.5,5.5,,2.2,1.0,4.5,0.0,eor
19490613.0,       98,5.0,11.0,11.3,5.3,934.6,87.0,,13.5,6.3,4.1,,0.0,1.0,5.5,0.0,eor
19490614.0,       98,5.0,8.4,10.8,7.3,930.3,96.0,,11.2,6.3,9.9,,3.9,1.0,3.3,0.0,eor
19490615.0,       98,5.0,6.3,7.6,6.3,929.9,80.0,,9.8,4.0,4.1,,0.0,0.0,5.5,0.0,eor
19490616.0,       98,5.0,5.0,6.7,6.0,929.5,77.0,,8.1,2.2,0.4,,0.0,0.0,3.0,0.0,eor
19490617.0,       98,5.0,5.0,7.5,7.7,930.2,86.0,,7.5,2.7,1.4,,0.2,1.0,0.4,0.0,eor
19490618.0,       98,5.0,5.4,8.7,8.0,928.4,98.0,,7.2,3.4,3.4,,1.8,1.0,0.2,0.0,eor
19490619.0,       98,5.0,8.2,10.4,8.0,930.4,98.0,,9.6,5.4,5.4,,0.4,1.0,0.0,0.0,eor
19490620.0,       98,5.0,13.3,11.1,4.3,930.4,74.0,,17.5,8.6,7.5,,0.0,0.0,12.6,0.0,eor
19490621.0,       98,5.0,11.6,10.8,7.3,926.4,80.0,,16.1,6.7,6.9,,0.2,1.0,7.8,0.0,eor
19490622.0,       98,5.0,10.4,8.5,3.3,928.0,71.0,,15.1,6.2,6.4,,0.0,1.0,10.3,0.0,eor
19490623.0,       98,5.0,6.9,9.1,7.7,925.0,93.0,,11.0,5.2,5.6,,0.8,1.0,2.8,0.0,eor
19490624.0,       98,5.0,8.1,7.9,3.0,928.7,74.0,,12.2,2.2,-0.4,,0.0,0.0,7.9,0.0,eor
19490625.0,       98,5.0,11.8,8.3,3.3,927.1,62.0,,15.7,6.5,1.5,,0.0,0.0,13.6,0.0,eor
19490626.0,       98,5.0,10.1,9.9,6.0,927.1,80.0,,14.8,7.7,6.0,,0.0,0.0,10.9,0.0,eor
19490627.0,       98,5.0,12.3,9.9,5.0,931.1,74.0,,18.1,5.5,5.5,,0.0,0.0,10.3,0.0,eor
19490628.0,       98,5.0,15.1,8.7,3.3,930.4,50.0,,20.1,10.7,9.2,,0.0,0.0,12.2,0.0,eor
19490629.0,       98,5.0,13.4,10.8,5.0,930.7,69.0,,19.4,9.6,5.8,,0.2,1.0,10.1,0.0,eor
19490630.0,       98,5.0,10.7,10.7,6.0,931.6,84.0,,14.0,7.7,8.0,,0.1,1.0,6.5,0.0,eor
19490701.0,       98,5.0,12.1,11.5,6.3,934.7,83.0,,16.0,7.4,7.4,,0.0,0.0,8.0,0.0,eor
19490702.0,       98,5.0,10.1,8.8,4.7,934.4,73.0,,14.7,5.7,5.0,,0.0,0.0,12.0,0.0,eor
19490703.0,       98,5.0,13.1,9.1,2.7,933.6,63.0,,19.0,5.2,4.0,,0.0,0.0,14.6,0.0,eor
19490704.0,       98,5.0,17.2,11.5,2.3,932.0,60.0,,22.7,11.0,9.1,,0.0,0.0,13.9,0.0,eor
19490705.0,       98,5.0,11.6,11.9,5.3,925.6,85.0,,20.5,9.5,11.4,,4.0,1.0,7.3,0.0,eor
19490706.0,       98,5.0,8.4,8.8,5.7,927.6,81.0,,11.2,6.0,5.9,,0.1,1.0,2.4,0.0,eor
19490707.0,       98,5.0,7.9,10.3,8.0,928.3,100.0,,9.7,4.8,3.4,,7.8,1.0,0.0,0.0,eor
19490708.0,       98,5.0,11.1,12.9,7.3,932.2,96.0,,17.2,8.3,7.8,,0.0,0.0,6.0,0.0,eor
19490709.0,       98,5.0,12.9,12.1,3.7,932.8,82.0,,18.7,8.2,8.4,,0.0,0.0,12.4,0.0,eor
19490710.0,       98,5.0,13.5,12.1,2.0,934.4,78.0,,19.3,9.8,6.1,,0.0,0.0,14.9,0.0,eor
