,Stations_id,Date,Quality,Air_temperature,Steam_pressure,Cloudiness,Airpressure_stationsheight,relative_moisture,Air_speed,Air_temperature_max,Air_temperature_min,Soil_tem_min,Wind_speed_max,Rain,Rain_ind,Sunny_hours,Snow_height,eor
13398,      450,19810907.0,10.0,17.7,12.0,6.0,,66.0,,26.1,7.9,5.4,,0.6,6.0,6.5,0.0,eor
13399,      450,19810908.0,10.0,19.6,16.8,7.3,,75.0,,24.1,15.5,13.4,,0.0,0.0,0.2,0.0,eor
13400,      450,19810909.0,10.0,19.3,16.4,5.3,,73.0,,25.0,16.5,14.8,,1.1,6.0,3.3,0.0,eor
13401,      450,19810910.0,10.0,18.8,13.3,4.3,,64.0,,25.3,13.8,11.6,,0.0,0.0,8.3,0.0,eor
13402,      450,19810911.0,10.0,16.8,15.3,4.7,,79.0,,22.0,12.8,10.7,,2.4,6.0,1.0,0.0,eor
13403,      450,19810912.0,10.0,17.4,15.1,7.0,,77.0,,23.1,12.6,10.2,,4.8,6.0,4.4,0.0,eor
13404,      450,19810913.0,10.0,13.9,10.8,3.7,,67.0,,19.6,11.4,11.2,,0.1,6.0,6.9,0.0,eor
13405,      450,19810914.0,10.0,12.2,10.8,4.7,,77.0,,19.8,8.4,6.6,,0.0,0.0,6.6,0.0,eor
13406,      450,19810915.0,10.0,13.8,13.0,8.0,,84.0,,16.0,9.9,8.0,,3.1,6.0,0.0,0.0,eor
13407,      450,19810916.0,10.0,15.6,15.0,6.3,,83.0,,19.2,14.4,12.8,,0.0,0.0,0.8,0.0,eor
13408,      450,19810917.0,10.0,15.8,13.8,4.3,,75.0,,21.6,13.8,12.6,,0.0,0.0,3.8,0.0,eor
13409,      450,19810918.0,10.0,16.7,14.9,7.0,,81.0,,24.0,10.1,9.5,,4.8,6.0,3.6,0.0,eor
13410,      450,19810919.0,10.0,16.9,13.6,7.0,,72.0,,21.2,13.1,9.0,,1.7,6.0,5.0,0.0,eor
13411,      450,19810920.0,10.0,21.3,16.6,7.7,,66.0,,24.0,15.3,14.0,,2.0,6.0,0.5,0.0,eor
13412,      450,19810921.0,10.0,18.9,17.0,7.0,,75.0,,22.9,16.4,15.3,,17.2,6.0,3.0,0.0,eor
13413,      450,19810922.0,10.0,17.2,16.3,7.3,,80.0,,23.2,15.2,14.6,,22.2,6.0,3.1,0.0,eor
13414,      450,19810923.0,10.0,14.2,11.9,3.0,,72.0,,19.1,12.0,12.4,,0.0,0.0,6.5,0.0,eor
13415,      450,19810924.0,10.0,12.0,10.5,5.0,,75.0,,18.5,8.4,7.2,,0.0,0.0,4.3,0.0,eor
13416,      450,19810925.0,10.0,12.1,11.5,5.7,,84.0,,15.1,6.8,5.8,,0.5,6.0,1.7,0.0,eor
13417,      450,19810926.0,10.0,15.3,12.2,7.7,,68.0,,19.5,9.6,7.0,,5.4,6.0,0.0,0.0,eor
13418,      450,19810927.0,10.0,12.6,11.3,5.7,,77.0,,19.4,10.8,11.0,,0.2,6.0,4.2,0.0,eor
13419,      450,19810928.0,10.0,12.6,11.5,8.0,,80.0,,15.7,9.2,7.5,,0.7,6.0,0.0,0.0,eor
13420,      450,19810929.0,10.0,11.9,10.1,3.7,,72.0,,17.7,9.8,8.5,,0.0,0.0,5.3,0.0,eor
13421,      450,19810930.0,10.0,10.9,9.4,3.0,,74.0,,18.7,6.2,5.2,,0.0,0.0,5.2,0.0,eor
13422,      450,19811001.0,10.0,11.8,11.3,4.0,,83.0,,17.9,7.2,6.0,,0.3,6.0,6.3,0.0,eor
13423,      450,19811002.0,10.0,12.2,12.5,5.7,,89.0,,14.0,8.9,7.2,,4.7,6.0,0.0,0.0,eor
13424,      450,19811003.0,10.0,8.8,9.8,5.7,,85.0,,13.0,8.0,6.3,,6.6,6.0,0.8,0.0,eor
13425,      450,19811004.0,10.0,12.2,8.5,7.3,,60.0,,14.7,8.0,7.0,,1.2,6.0,4.5,0.0,eor
13426,      450,19811005.0,10.0,12.9,12.8,8.0,,85.0,,15.5,11.0,10.0,,0.3,6.0,0.1,0.0,eor
13427,      450,19811006.0,10.0,16.6,13.1,4.3,,72.0,,22.0,11.5,10.5,,0.2,6.0,2.8,0.0,eor
13428,      450,19811007.0,10.0,13.9,9.5,4.0,,60.0,,18.0,12.1,9.8,,0.0,0.0,7.6,0.0,eor
13429,      450,19811008.0,10.0,12.9,10.8,4.7,,72.0,,18.0,10.5,8.3,,0.0,0.0,5.1,0.0,eor
13430,      450,19811009.0,10.0,14.2,9.9,7.7,,64.0,,21.3,6.9,5.2,,12.4,6.0,4.0,0.0,eor
13431,      450,19811010.0,10.0,12.0,9.3,7.7,,67.0,,14.0,10.3,8.0,,12.4,6.0,1.2,0.0,eor
13432,      450,19811011.0,10.0,9.4,7.3,6.3,,60.0,,12.5,8.0,9.3,,1.3,6.0,2.8,0.0,eor
13433,      450,19811012.0,10.0,7.5,8.5,8.0,,83.0,,8.1,6.8,4.8,,5.7,6.0,0.0,0.0,eor
13434,      450,19811013.0,10.0,7.6,6.9,6.7,,67.0,,10.0,5.8,3.6,,0.0,0.0,2.9,0.0,eor
13435,      450,19811014.0,10.0,6.4,8.9,6.3,,94.0,,10.4,0.7,-1.4,,6.2,6.0,1.4,0.0,eor
13436,      450,19811015.0,10.0,7.9,8.6,8.0,,80.0,,8.6,7.5,6.7,,16.8,6.0,0.0,0.0,eor
13437,      450,19811016.0,10.0,5.6,7.0,3.7,,77.0,,11.0,2.8,1.2,,0.6,6.0,5.9,0.0,eor
13438,      450,19811017.0,10.0,7.5,9.0,6.0,,86.0,,12.2,3.6,1.9,,0.2,6.0,0.0,0.0,eor
13439,      450,19811018.0,10.0,12.0,12.1,8.0,,87.0,,15.8,7.1,5.4,,1.7,6.0,0.3,0.0,eor
13440,      450,19811019.0,10.0,11.2,9.0,7.0,,70.0,,12.7,8.7,7.7,,0.6,6.0,0.8,0.0,eor
13441,      450,19811020.0,10.0,10.1,10.3,8.0,,80.0,,13.0,8.5,9.5,,2.2,6.0,0.0,0.0,eor
13442,      450,19811021.0,10.0,5.0,7.2,6.3,,81.0,,8.8,3.6,3.1,,0.0,0.0,1.1,0.0,eor
13443,      450,19811022.0,10.0,6.4,6.7,6.0,,71.0,,9.1,2.2,0.3,,3.4,6.0,3.8,0.0,eor
13444,      450,19811023.0,10.0,5.7,7.5,8.0,,82.0,,6.6,5.5,4.5,,1.0,6.0,0.0,0.0,eor
13445,      450,19811024.0,10.0,4.9,7.3,8.0,,84.0,,6.6,3.6,3.3,,0.0,0.0,0.0,0.0,eor
13446,      450,19811025.0,10.0,6.2,7.7,8.0,,79.0,,8.6,4.7,4.4,,5.0,6.0,0.0,0.0,eor
13447,      450,19811026.0,10.0,5.5,7.3,8.0,,80.0,,7.5,3.5,1.5,,0.1,6.0,0.0,0.0,eor
13448,      450,19811027.0,10.0,4.4,7.1,7.7,,84.0,,7.8,3.4,2.3,,2.5,6.0,0.4,0.0,eor
13449,      450,19811028.0,10.0,9.0,7.9,7.3,,70.0,,9.8,3.7,3.1,,0.3,6.0,1.0,0.0,eor
13450,      450,19811029.0,10.0,10.2,9.4,7.0,,74.0,,12.2,9.2,8.2,,4.3,6.0,0.0,0.0,eor
13451,      450,19811030.0,10.0,10.2,9.3,7.7,,75.0,,10.6,7.3,5.4,,4.0,6.0,0.0,0.0,eor
13452,      450,19811031.0,10.0,13.4,11.1,6.3,,70.0,,15.8,10.3,8.5,,3.9,6.0,0.4,0.0,eor
13453,      450,19811101.0,10.0,13.3,12.0,8.0,,80.0,,15.3,10.1,8.1,,0.3,6.0,0.0,0.0,eor
13454,      450,19811102.0,10.0,13.4,11.2,8.0,,72.0,,14.2,12.8,12.0,,0.2,6.0,0.0,0.0,eor
13455,      450,19811103.0,10.0,12.2,10.7,7.7,,76.0,,14.8,11.2,10.5,,0.0,0.0,0.4,0.0,eor
13456,      450,19811104.0,10.0,12.3,10.3,7.0,,72.0,,13.3,11.6,10.4,,0.3,6.0,2.4,0.0,eor
13457,      450,19811105.0,10.0,7.7,7.3,6.3,,69.0,,12.3,6.0,6.0,,0.0,0.0,4.1,0.0,eor
13458,      450,19811106.0,10.0,7.0,6.4,6.3,,65.0,,10.1,4.4,0.8,,0.0,0.0,2.4,0.0,eor
13459,      450,19811107.0,10.0,3.2,5.1,3.7,,65.0,,7.8,-0.2,4.2,,0.0,0.0,4.2,0.0,eor
13460,      450,19811108.0,10.0,1.4,4.5,7.0,,71.0,,4.5,-3.3,-5.3,,0.0,0.0,3.0,0.0,eor
13461,      450,19811109.0,10.0,0.6,4.6,2.3,,74.0,,4.5,-1.6,-5.0,,0.0,0.0,4.9,0.0,eor
13462,      450,19811110.0,10.0,-2.8,4.6,6.3,,92.0,,0.3,-3.6,-6.0,,0.0,0.0,0.9,0.0,eor
13463,      450,19811111.0,10.0,1.5,4.9,8.0,,74.0,,3.4,-3.5,-3.6,,2.8,8.0,0.0,0.0,eor
13464,      450,19811112.0,10.0,7.0,8.7,8.0,,89.0,,8.5,1.8,0.3,,1.7,6.0,0.0,0.0,eor
13465,      450,19811113.0,10.0,7.8,6.5,7.0,,61.0,,9.3,7.2,5.6,,3.0,6.0,1.0,0.0,eor
13466,      450,19811114.0,10.0,4.0,6.3,5.0,,75.0,,7.8,2.1,1.4,,0.0,0.0,0.2,0.0,eor
13467,      450,19811115.0,10.0,1.8,5.1,3.0,,71.0,,6.2,-0.2,-1.5,,0.0,0.0,3.2,0.0,eor
13468,      450,19811116.0,10.0,-0.1,4.2,2.7,,71.0,,6.3,-3.3,-6.6,,0.0,0.0,3.9,0.0,eor
13469,      450,19811117.0,10.0,2.8,5.5,7.3,,77.0,,5.2,-3.7,-6.4,,1.2,6.0,2.8,0.0,eor
13470,      450,19811118.0,10.0,10.6,9.4,7.7,,77.0,,12.3,4.7,3.4,,0.4,6.0,0.0,0.0,eor
13471,      450,19811119.0,10.0,13.0,11.9,7.7,,80.0,,13.5,12.2,10.5,,0.2,6.0,0.0,0.0,eor
13472,      450,19811120.0,10.0,15.2,10.1,5.3,,59.0,,17.4,12.9,11.4,,0.0,6.0,2.6,0.0,eor
13473,      450,19811121.0,10.0,12.8,11.8,8.0,,80.0,,15.2,12.2,11.5,,0.0,6.0,0.0,0.0,eor
13474,      450,19811122.0,10.0,11.9,11.6,8.0,,82.0,,13.1,11.5,11.3,,0.0,6.0,0.0,0.0,eor
13475,      450,19811123.0,10.0,10.4,10.2,7.7,,84.0,,13.1,6.6,4.1,,4.0,6.0,2.2,0.0,eor
13476,      450,19811124.0,10.0,4.3,5.7,3.3,,67.0,,12.3,3.3,0.1,,1.9,8.0,3.1,0.0,eor
13477,      450,19811125.0,10.0,3.1,5.4,8.0,,71.0,,4.4,1.5,-1.4,,0.7,6.0,0.4,0.0,eor
13478,      450,19811126.0,10.0,4.9,6.3,7.7,,75.0,,6.0,1.7,1.2,,0.1,6.0,0.0,0.0,eor
13479,      450,19811127.0,10.0,6.0,7.4,8.0,,79.0,,7.3,5.6,4.5,,5.9,6.0,0.0,0.0,eor
13480,      450,19811128.0,10.0,4.2,6.6,6.7,,79.0,,6.5,3.0,3.4,,6.9,6.0,1.1,0.0,eor
13481,      450,19811129.0,10.0,4.3,6.7,8.0,,81.0,,5.4,2.2,1.4,,1.4,6.0,0.0,0.0,eor
13482,      450,19811130.0,10.0,5.6,7.4,8.0,,86.0,,8.5,1.6,2.0,,14.9,8.0,0.0,0.0,eor
13483,      450,19811201.0,10.0,3.3,5.8,8.0,,75.0,,8.2,2.2,1.0,,1.0,6.0,0.0,0.0,eor
13484,      450,19811202.0,10.0,3.5,6.5,7.3,,82.0,,5.6,2.6,1.1,,0.4,6.0,0.0,0.0,eor
13485,      450,19811203.0,10.0,1.5,5.8,7.3,,86.0,,2.7,0.2,-1.8,,4.6,6.0,0.0,0.0,eor
13486,      450,19811204.0,10.0,4.6,7.2,7.3,,82.0,,7.2,2.0,0.7,,7.5,6.0,0.0,0.0,eor
13487,      450,19811205.0,10.0,3.2,6.2,8.0,,80.0,,3.9,2.3,0.9,,0.8,6.0,0.0,0.0,eor
13488,      450,19811206.0,10.0,3.6,6.4,8.0,,81.0,,4.7,1.7,-0.1,,5.0,6.0,0.0,0.0,eor
13489,      450,19811207.0,10.0,4.5,6.6,7.7,,79.0,,5.1,3.5,0.1,,6.3,6.0,0.7,0.0,eor
13490,      450,19811208.0,10.0,5.5,7.3,8.0,,76.0,,8.6,3.4,2.2,,14.6,6.0,0.0,0.0,eor
13491,      450,19811209.0,10.0,1.4,4.9,7.3,,72.0,,3.5,0.3,-1.5,,3.8,8.0,1.3,0.0,eor
13492,      450,19811210.0,10.0,1.3,5.0,7.3,,74.0,,3.0,0.8,-0.4,,0.7,8.0,0.0,2.0,eor
13493,      450,19811211.0,10.0,2.3,6.5,8.0,,91.0,,3.2,0.1,-0.9,,8.8,8.0,0.0,0.0,eor
13494,      450,19811212.0,10.0,-1.0,4.2,4.7,,73.0,,2.8,-1.3,-2.7,,0.0,0.0,0.4,3.0,eor
13495,      450,19811213.0,10.0,-2.6,3.4,7.7,,72.0,,-0.9,-4.8,-6.1,,4.2,8.0,0.5,2.0,eor
13496,      450,19811214.0,10.0,3.9,6.3,8.0,,80.0,,6.7,-0.9,-3.0,,4.2,6.0,0.0,3.0,eor
13497,      450,19811215.0,10.0,1.1,5.5,8.0,,77.0,,5.1,-0.9,2.1,,2.0,8.0,0.2,0.0,eor
13498,      450,19811216.0,10.0,-4.6,3.7,2.7,,80.0,,-0.6,-6.7,-3.3,,0.0,0.0,0.0,2.0,eor
13499,      450,19811217.0,10.0,-3.9,3.8,8.0,,83.0,,-2.7,-6.9,-8.8,,1.4,7.0,0.0,2.0,eor
13500,      450,19811218.0,10.0,-3.4,4.4,8.0,,89.0,,-1.4,-4.3,-5.3,,6.5,7.0,0.0,2.0,eor
13501,      450,19811219.0,10.0,-6.0,3.1,6.7,,83.0,,-4.0,-11.1,-16.1,,0.0,0.0,1.4,12.0,eor
13502,      450,19811220.0,10.0,-4.6,3.9,8.0,,90.0,,-3.5,-5.1,-8.2,,0.3,7.0,0.0,10.0,eor
13503,      450,19811221.0,10.0,-1.6,4.7,8.0,,87.0,,-1.2,-4.7,-6.5,,0.7,8.0,0.0,8.0,eor
13504,      450,19811222.0,10.0,1.8,6.5,7.0,,93.0,,3.4,-1.2,-1.8,,8.5,8.0,0.0,8.0,eor
13505,      450,19811223.0,10.0,1.4,6.2,8.0,,92.0,,2.4,-0.2,-0.1,,0.7,8.0,0.0,6.0,eor
13506,      450,19811224.0,10.0,1.0,5.9,8.0,,90.0,,1.5,0.8,-0.2,,5.5,7.0,0.0,6.0,eor
13507,      450,19811225.0,10.0,1.6,5.4,8.0,,79.0,,2.4,0.5,-0.5,,0.1,7.0,0.0,11.0,eor
13508,      450,19811226.0,10.0,-0.2,4.7,8.0,,77.0,,1.9,-0.9,-1.0,,0.1,8.0,0.0,6.0,eor
13509,      450,19811227.0,10.0,-1.8,4.1,7.3,,76.0,,0.4,-3.9,-6.1,,0.0,0.0,0.0,6.0,eor
13510,      450,19811228.0,10.0,2.6,5.2,6.3,,75.0,,4.5,-2.2,-3.8,,3.9,6.0,1.6,6.0,eor
13511,      450,19811229.0,10.0,7.1,7.0,5.0,,70.0,,8.2,1.7,0.4,,0.6,6.0,0.0,5.0,eor
13512,      450,19811230.0,10.0,8.2,7.8,5.0,,70.0,,9.8,6.8,3.0,,8.6,6.0,0.0,0.0,eor
13513,      450,19811231.0,10.0,9.8,9.1,6.3,,75.0,,11.2,7.2,3.9,,2.2,6.0,0.0,0.0,eor
13514,      450,19820101.0,10.0,6.7,8.4,7.3,,85.0,,9.7,5.4,2.9,,0.4,6.0,1.1,0.0,eor
13515,      450,19820102.0,10.0,7.3,8.5,7.7,,84.0,,8.0,5.4,4.3,,1.6,6.0,0.0,0.0,eor
13516,      450,19820103.0,10.0,8.6,9.7,7.7,,82.0,,11.9,6.2,7.0,,1.2,6.0,0.2,0.0,eor
13517,      450,19820104.0,10.0,10.3,10.0,7.7,,79.0,,11.7,5.8,3.3,,18.9,6.0,0.0,0.0,eor
13518,      450,19820105.0,10.0,10.2,9.3,8.0,,75.0,,11.4,8.9,6.9,,19.7,6.0,0.0,0.0,eor
13519,      450,19820106.0,10.0,-2.0,3.9,7.0,,66.0,,10.7,-4.4,2.3,,0.0,0.0,0.2,0.0,eor
13520,      450,19820107.0,10.0,-5.6,2.7,1.0,,68.0,,-3.6,-7.1,-9.6,,0.0,0.0,4.1,0.0,eor
13521,      450,19820108.0,10.0,-6.0,2.4,6.0,,61.0,,-5.1,-6.3,-8.3,,1.7,7.0,0.0,0.0,eor
13522,      450,19820109.0,10.0,-5.2,3.5,8.0,,82.0,,-4.2,-6.3,-6.6,,3.5,7.0,0.0,2.0,eor
13523,      450,19820110.0,10.0,-6.3,2.6,6.0,,69.0,,-5.8,-7.3,-11.0,,5.9,8.0,2.8,5.0,eor
13524,      450,19820111.0,10.0,-3.6,4.0,8.0,,84.0,,-2.3,-6.3,-7.7,,11.3,8.0,0.0,4.0,eor
13525,      450,19820112.0,10.0,-7.2,3.1,0.7,,81.0,,-2.5,-9.3,-11.2,,0.0,0.0,3.6,10.0,eor
13526,      450,19820113.0,10.0,-8.9,2.7,0.3,,84.0,,-2.9,-11.2,-11.7,,0.0,0.0,3.2,10.0,eor
13527,      450,19820114.0,10.0,-9.5,2.3,0.0,,79.0,,-3.4,-13.7,-18.0,,0.0,0.0,2.2,10.0,eor
13528,      450,19820115.0,10.0,-8.5,2.8,5.0,,87.0,,-4.8,-12.6,-16.0,,0.0,0.0,1.7,10.0,eor
13529,      450,19820116.0,10.0,-6.0,3.4,0.3,,88.0,,-2.5,-8.9,-11.5,,0.0,0.0,0.3,10.0,eor
13530,      450,19820117.0,10.0,-7.0,3.5,4.7,,95.0,,-4.1,-8.8,-10.6,,0.0,0.0,3.3,10.0,eor
13531,      450,19820118.0,10.0,-7.0,3.5,5.7,,96.0,,-4.5,-9.3,-11.3,,0.0,0.0,0.0,10.0,eor
13532,      450,19820119.0,10.0,-6.2,3.6,6.0,,94.0,,-2.1,-8.3,-10.6,,0.0,0.0,0.0,9.0,eor
13533,      450,19820120.0,10.0,-6.2,3.8,7.0,,98.0,,-4.8,-7.6,-10.7,,0.6,6.0,0.0,9.0,eor
13534,      450,19820121.0,10.0,-1.4,5.1,8.0,,95.0,,0.2,-7.4,-8.0,,4.1,6.0,0.0,9.0,eor
13535,      450,19820122.0,10.0,1.6,6.5,8.0,,96.0,,2.2,0.2,-0.5,,3.3,6.0,0.0,9.0,eor
13536,      450,19820123.0,10.0,2.0,6.5,8.0,,91.0,,3.9,1.1,-0.1,,0.0,0.0,0.1,8.0,eor
13537,      450,19820124.0,10.0,1.2,5.8,6.3,,86.0,,3.4,0.2,-0.3,,0.0,0.0,0.1,8.0,eor
13538,      450,19820125.0,10.0,0.4,5.0,7.7,,82.0,,1.6,-2.3,-5.4,,1.5,6.0,0.0,8.0,eor
13539,      450,19820126.0,10.0,3.6,6.7,6.7,,85.0,,5.4,1.3,0.3,,5.5,6.0,0.0,7.0,eor
13540,      450,19820127.0,10.0,2.7,6.2,8.0,,83.0,,3.6,2.0,-1.6,,3.1,6.0,0.0,3.0,eor
13541,      450,19820128.0,10.0,1.4,5.2,6.3,,80.0,,3.1,-2.6,-5.2,,0.3,6.0,0.3,1.0,eor
13542,      450,19820129.0,10.0,5.8,8.2,8.0,,90.0,,6.5,2.6,1.4,,1.4,6.0,0.0,1.0,eor
13543,      450,19820130.0,10.0,7.8,9.4,8.0,,88.0,,8.9,6.5,4.7,,2.2,6.0,0.0,0.0,eor
13544,      450,19820131.0,10.0,4.6,7.8,5.3,,85.0,,8.9,1.2,5.4,,3.3,6.0,0.1,0.0,eor
13545,      450,19820201.0,10.0,0.8,6.0,4.7,,91.0,,4.0,-1.9,-3.7,,0.0,0.0,1.0,0.0,eor
13546,      450,19820202.0,10.0,1.0,3.7,0.3,,56.0,,4.4,-1.8,-4.3,,0.0,0.0,6.4,0.0,eor
13547,      450,19820203.0,10.0,-0.7,3.8,0.0,,65.0,,2.8,-2.5,-4.6,,0.0,0.0,6.4,0.0,eor
13548,      450,19820204.0,10.0,0.9,5.1,3.3,,78.0,,5.9,-2.6,-4.9,,0.0,0.0,4.4,0.0,eor
13549,      450,19820205.0,10.0,1.6,5.9,3.0,,86.0,,7.1,-1.9,-5.5,,0.0,0.0,5.1,0.0,eor
13550,      450,19820206.0,10.0,5.0,8.0,8.0,,92.0,,7.3,-1.8,-1.9,,1.1,6.0,0.0,0.0,eor
13551,      450,19820207.0,10.0,6.1,7.8,7.7,,82.0,,10.5,4.7,1.4,,2.5,6.0,3.4,0.0,eor
13552,      450,19820208.0,10.0,5.4,7.6,7.7,,80.0,,8.9,2.4,3.9,,0.9,6.0,0.8,0.0,eor
13553,      450,19820209.0,10.0,4.5,7.0,3.0,,83.0,,10.4,1.2,-0.7,,0.1,6.0,0.9,0.0,eor
13554,      450,19820210.0,10.0,2.8,6.6,5.0,,88.0,,7.7,-0.7,-2.3,,0.1,6.0,1.2,0.0,eor
13555,      450,19820211.0,10.0,3.2,6.9,4.7,,90.0,,8.1,-1.2,-2.4,,0.0,0.0,2.7,0.0,eor
13556,      450,19820212.0,10.0,4.2,7.3,5.7,,88.0,,10.5,0.4,-1.6,,0.0,6.0,0.5,0.0,eor
13557,      450,19820213.0,10.0,5.3,6.9,4.0,,79.0,,13.2,-0.5,-0.7,,0.3,6.0,5.7,0.0,eor
13558,      450,19820214.0,10.0,5.0,7.9,8.0,,91.0,,6.1,3.7,0.6,,8.2,6.0,0.0,0.0,eor
13559,      450,19820215.0,10.0,4.8,7.1,8.0,,84.0,,5.4,4.1,2.9,,2.0,6.0,0.0,0.0,eor
13560,      450,19820216.0,10.0,2.6,5.4,8.0,,72.0,,5.4,2.0,1.5,,0.1,6.0,0.0,0.0,eor
13561,      450,19820217.0,10.0,0.8,5.1,6.0,,77.0,,3.5,0.0,0.3,,0.0,0.0,0.0,0.0,eor
13562,      450,19820218.0,10.0,2.8,5.7,7.0,,78.0,,4.4,-1.1,-2.8,,0.0,0.0,0.5,0.0,eor
13563,      450,19820219.0,10.0,0.4,4.2,8.0,,67.0,,3.8,0.1,0.3,,0.1,7.0,0.0,0.0,eor
13564,      450,19820220.0,10.0,1.5,3.1,4.7,,47.0,,4.3,-0.4,-0.7,,0.0,0.0,4.5,0.0,eor
13565,      450,19820221.0,10.0,1.6,2.6,0.0,,39.0,,4.7,-1.6,-3.2,,0.0,0.0,8.2,0.0,eor
13566,      450,19820222.0,10.0,1.2,2.7,0.3,,42.0,,6.0,-1.2,-3.2,,0.0,0.0,8.4,0.0,eor
13567,      450,19820223.0,10.0,-1.8,4.4,5.3,,79.0,,1.2,-3.6,-4.2,,0.9,7.0,0.0,0.0,eor
13568,      450,19820224.0,10.0,-3.7,3.8,4.3,,81.0,,0.6,-6.2,-8.6,,0.0,0.0,4.9,1.0,eor
13569,      450,19820225.0,10.0,-2.8,3.4,6.0,,72.0,,1.1,-7.0,-9.2,,0.0,0.0,3.2,1.0,eor
13570,      450,19820226.0,10.0,-2.3,4.0,4.3,,79.0,,3.1,-6.7,-9.2,,0.0,0.0,4.1,0.0,eor
13571,      450,19820227.0,10.0,-0.1,4.0,3.0,,70.0,,7.1,-5.5,-8.8,,0.1,6.0,4.4,0.0,eor
13572,      450,19820228.0,10.0,4.8,7.8,8.0,,95.0,,8.2,-1.8,-4.5,,0.8,6.0,0.0,0.0,eor
13573,      450,19820301.0,10.0,9.7,8.3,7.3,,66.0,,13.8,7.7,5.4,,8.7,6.0,1.5,0.0,eor
13574,      450,19820302.0,10.0,5.6,6.7,5.0,,73.0,,9.1,2.9,2.1,,0.7,6.0,2.6,0.0,eor
13575,      450,19820303.0,10.0,9.9,8.6,8.0,,72.0,,12.9,4.0,0.2,,7.3,6.0,0.0,0.0,eor
13576,      450,19820304.0,10.0,7.8,6.7,7.0,,63.0,,10.8,5.8,4.3,,0.4,6.0,3.5,0.0,eor
13577,      450,19820305.0,10.0,3.4,5.1,3.0,,69.0,,10.4,0.0,-2.8,,0.0,0.0,6.1,0.0,eor
13578,      450,19820306.0,10.0,1.8,4.2,3.0,,63.0,,7.4,-2.0,-4.1,,0.0,0.0,6.1,0.0,eor
13579,      450,19820307.0,10.0,1.6,4.4,1.3,,63.0,,6.2,-0.3,-3.6,,0.0,0.0,7.9,0.0,eor
13580,      450,19820308.0,10.0,2.6,5.3,1.3,,74.0,,9.5,-2.1,-4.5,,0.4,7.0,7.2,0.0,eor
13581,      450,19820309.0,10.0,5.4,6.1,6.7,,73.0,,8.8,-1.1,-3.7,,0.0,0.0,3.3,0.0,eor
13582,      450,19820310.0,10.0,7.6,7.8,8.0,,76.0,,9.3,3.7,1.3,,7.7,6.0,0.0,0.0,eor
13583,      450,19820311.0,10.0,4.4,6.0,7.3,,70.0,,8.5,2.5,2.0,,1.8,6.0,4.6,0.0,eor
13584,      450,19820312.0,10.0,4.5,6.3,7.3,,76.0,,8.9,0.8,-1.8,,3.8,6.0,0.2,0.0,eor
13585,      450,19820313.0,10.0,3.9,5.8,5.7,,71.0,,5.6,2.6,-0.6,,0.2,6.0,0.2,0.0,eor
13586,      450,19820314.0,10.0,6.9,5.9,6.0,,62.0,,9.3,0.0,-2.6,,0.0,0.0,3.1,0.0,eor
13587,      450,19820315.0,10.0,9.3,4.8,1.3,,45.0,,13.4,3.4,-0.2,,2.1,6.0,8.9,0.0,eor
13588,      450,19820316.0,10.0,6.6,7.0,4.3,,72.0,,10.5,5.8,3.8,,2.7,6.0,2.6,0.0,eor
13589,      450,19820317.0,10.0,5.2,7.3,5.3,,81.0,,8.9,4.4,2.7,,8.3,6.0,1.4,0.0,eor
13590,      450,19820318.0,10.0,4.0,6.5,4.3,,78.0,,9.3,2.8,1.6,,0.9,6.0,3.9,0.0,eor
13591,      450,19820319.0,10.0,4.4,6.4,7.7,,76.0,,8.2,0.9,-1.5,,6.0,6.0,0.9,0.0,eor
13592,      450,19820320.0,10.0,4.7,7.4,8.0,,86.0,,6.3,3.6,1.9,,11.0,6.0,0.0,0.0,eor
13593,      450,19820321.0,10.0,4.4,7.0,8.0,,83.0,,5.5,3.7,2.9,,0.0,0.0,0.0,0.0,eor
13594,      450,19820322.0,10.0,4.6,6.3,7.7,,77.0,,8.0,0.7,-1.5,,0.0,0.0,0.4,0.0,eor
13595,      450,19820323.0,10.0,6.0,5.7,7.0,,64.0,,10.4,2.2,0.4,,0.0,0.0,3.3,0.0,eor
13596,      450,19820324.0,10.0,6.2,4.9,2.0,,56.0,,13.4,1.1,-1.6,,0.0,0.0,8.4,0.0,eor
13597,      450,19820325.0,10.0,6.8,5.2,2.0,,60.0,,15.8,-0.5,-3.1,,0.0,0.0,8.3,0.0,eor
13598,      450,19820326.0,10.0,9.1,5.3,0.3,,56.0,,18.1,0.3,-2.3,,0.0,0.0,8.2,0.0,eor
13599,      450,19820327.0,10.0,10.1,6.9,0.3,,63.0,,19.1,2.0,-0.3,,0.0,0.0,8.2,0.0,eor
13600,      450,19820328.0,10.0,10.1,7.9,7.3,,67.0,,15.8,4.6,2.4,,0.2,6.0,0.0,0.0,eor
13601,      450,19820329.0,10.0,6.1,7.8,7.7,,83.0,,14.8,3.8,2.0,,5.1,6.0,2.7,0.0,eor
13602,      450,19820330.0,10.0,5.9,7.0,8.0,,75.0,,7.0,5.0,3.7,,0.0,0.0,0.0,0.0,eor
13603,      450,19820331.0,10.0,6.4,5.8,7.0,,60.0,,9.7,4.0,3.1,,0.0,0.0,4.7,0.0,eor
13604,      450,19820401.0,10.0,11.0,6.4,1.0,,53.0,,17.3,3.4,1.8,,0.0,0.0,8.8,0.0,eor
